"","Word","Group","Speaker","Rater","Natural","Intell","vowel","cons"
"10088","mali","medON","PD05","Rater23",75,95,"a","lab"
"10089","mali","medON","PD05","Rater24",17,16,"a","lab"
"10090","mali","medON","PD05","Rater25",101,79,"a","lab"
"10091","mali","medON","PD05","Rater26",91,85,"a","lab"
"10092","mali","medON","PD05","Rater27",47,54,"a","lab"
"10093","mali","medON","PD05","Rater28",17,65,"a","lab"
"10094","mali","medON","PD05","Rater29",62,82,"a","lab"
"10095","mali","medON","PD05","Rater30",82,37,"a","lab"
"10096","mali","medON","PD05","Rater31",52,59,"a","lab"
"10097","mali","medON","PD05","Rater32",66,58,"a","lab"
"10098","mali","medON","PD05","Rater33",100,89,"a","lab"
"10099","mali","medON","PD05","Rater34",68,65,"a","lab"
"10100","mali","medON","PD05","Rater35",93,49,"a","lab"
"10101","mali","medON","PD05","Rater36",64,88,"a","lab"
"10102","mali","medON","PD05","Rater37",44,46,"a","lab"
"10103","mali","medON","PD05","Rater38",101,18,"a","lab"
"10104","mali","medON","PD05","Rater39",73,55,"a","lab"
"10105","mali","medON","PD05","Rater40",75,101,"a","lab"
"10106","mali","medON","PD05","Rater41",99,76,"a","lab"
"10107","mali","medON","PD05","Rater42",90,76,"a","lab"
"10108","mali","medON","PD06","Rater1",85,94,"a","lab"
"10109","mali","medON","PD06","Rater2",90,90,"a","lab"
"10110","mali","medON","PD06","Rater3",65,92,"a","lab"
"10111","mali","medON","PD06","Rater4",63,17,"a","lab"
"10112","mali","medON","PD06","Rater5",101,81,"a","lab"
"10113","mali","medON","PD06","Rater6",36,24,"a","lab"
"10114","mali","medON","PD06","Rater7",94,82,"a","lab"
"10115","mali","medON","PD06","Rater8",98,101,"a","lab"
"10116","mali","medON","PD06","Rater9",84,93,"a","lab"
"10117","mali","medON","PD06","Rater10",80,93,"a","lab"
"10118","mali","medON","PD06","Rater11",51,71,"a","lab"
"10119","mali","medON","PD06","Rater12",76,61,"a","lab"
"10120","mali","medON","PD06","Rater13",57,53,"a","lab"
"10121","mali","medON","PD06","Rater14",101,89,"a","lab"
"10122","mali","medON","PD06","Rater15",56,73,"a","lab"
"10123","mali","medON","PD06","Rater16",87,96,"a","lab"
"10124","mali","medON","PD06","Rater17",77,78,"a","lab"
"10125","mali","medON","PD06","Rater18",53,36,"a","lab"
"10126","mali","medON","PD06","Rater19",90,1,"a","lab"
"10127","mali","medON","PD06","Rater20",59,81,"a","lab"
"10128","mali","medON","PD06","Rater21",55,75,"a","lab"
"10129","mali","medON","PD06","Rater22",68,43,"a","lab"
"10130","mali","medON","PD06","Rater23",94,88,"a","lab"
"10131","mali","medON","PD06","Rater24",95,94,"a","lab"
"10132","mali","medON","PD06","Rater25",84,79,"a","lab"
"10133","mali","medON","PD06","Rater26",101,40,"a","lab"
"10134","mali","medON","PD06","Rater27",93,70,"a","lab"
"10135","mali","medON","PD06","Rater28",82,93,"a","lab"
"10136","mali","medON","PD06","Rater29",84,84,"a","lab"
"10137","mali","medON","PD06","Rater30",78,74,"a","lab"
"10138","mali","medON","PD06","Rater31",96,101,"a","lab"
"10139","mali","medON","PD06","Rater32",68,89,"a","lab"
"10140","mali","medON","PD06","Rater33",93,79,"a","lab"
"10141","mali","medON","PD06","Rater34",71,62,"a","lab"
"10142","mali","medON","PD06","Rater35",92,93,"a","lab"
"10143","mali","medON","PD06","Rater36",81,98,"a","lab"
"10144","mali","medON","PD06","Rater37",91,100,"a","lab"
"10145","mali","medON","PD06","Rater38",78,98,"a","lab"
"10146","mali","medON","PD06","Rater39",80,27,"a","lab"
"10147","mali","medON","PD06","Rater40",83,94,"a","lab"
"10148","mali","medON","PD06","Rater41",101,101,"a","lab"
"10149","mali","medON","PD07","Rater1",91,82,"a","lab"
"10150","mali","medON","PD07","Rater2",83,78,"a","lab"
"10151","mali","medON","PD07","Rater3",82,90,"a","lab"
"10152","mali","medON","PD07","Rater4",60,47,"a","lab"
"10153","mali","medON","PD07","Rater5",87,93,"a","lab"
"10154","mali","medON","PD07","Rater6",28,41,"a","lab"
"10155","mali","medON","PD07","Rater7",66,80,"a","lab"
"10156","mali","medON","PD07","Rater8",92,94,"a","lab"
"10157","mali","medON","PD07","Rater9",89,95,"a","lab"
"10158","mali","medON","PD07","Rater10",59,78,"a","lab"
"10159","mali","medON","PD07","Rater11",97,101,"a","lab"
"10160","mali","medON","PD07","Rater12",82,68,"a","lab"
"10161","mali","medON","PD07","Rater13",71,62,"a","lab"
"10162","mali","medON","PD07","Rater14",100,99,"a","lab"
"10163","mali","medON","PD07","Rater15",101,95,"a","lab"
"10164","mali","medON","PD07","Rater16",93,96,"a","lab"
"10165","mali","medON","PD07","Rater17",70,87,"a","lab"
"10166","mali","medON","PD07","Rater18",71,100,"a","lab"
"10167","mali","medON","PD07","Rater19",81,89,"a","lab"
"10168","mali","medON","PD07","Rater20",68,101,"a","lab"
"10169","mali","medON","PD07","Rater21",52,62,"a","lab"
"10170","mali","medON","PD07","Rater22",63,94,"a","lab"
"10171","mali","medON","PD07","Rater23",87,94,"a","lab"
"10172","mali","medON","PD07","Rater24",87,74,"a","lab"
"10173","mali","medON","PD07","Rater25",81,80,"a","lab"
"10174","mali","medON","PD07","Rater26",47,93,"a","lab"
"10175","mali","medON","PD07","Rater27",82,99,"a","lab"
"10176","mali","medON","PD07","Rater28",66,78,"a","lab"
"10177","mali","medON","PD07","Rater29",65,44,"a","lab"
"10178","mali","medON","PD07","Rater30",84,78,"a","lab"
"10179","mali","medON","PD07","Rater31",80,95,"a","lab"
"10180","mali","medON","PD07","Rater32",33,101,"a","lab"
"10181","mali","medON","PD07","Rater33",69,61,"a","lab"
"10182","mali","medON","PD07","Rater34",61,72,"a","lab"
"10183","mali","medON","PD07","Rater35",87,91,"a","lab"
"10184","mali","medON","PD07","Rater36",85,30,"a","lab"
"10185","mali","medON","PD07","Rater37",87,96,"a","lab"
"10186","mali","medON","PD07","Rater38",90,82,"a","lab"
"10187","mali","medON","PD07","Rater39",52,97,"a","lab"
"10188","mali","medON","PD07","Rater40",68,74,"a","lab"
"10189","mali","medON","PD07","Rater41",59,64,"a","lab"
"10190","mali","medON","PD08","Rater1",90,95,"a","lab"
"10191","mali","medON","PD08","Rater2",101,101,"a","lab"
"10192","mali","medON","PD08","Rater3",101,100,"a","lab"
"10193","mali","medON","PD08","Rater4",80,65,"a","lab"
"10194","mali","medON","PD08","Rater5",101,100,"a","lab"
"10195","mali","medON","PD08","Rater6",101,101,"a","lab"
"10196","mali","medON","PD08","Rater7",93,96,"a","lab"
"10197","mali","medON","PD08","Rater8",101,99,"a","lab"
"10198","mali","medON","PD08","Rater9",71,94,"a","lab"
"10199","mali","medON","PD08","Rater10",94,100,"a","lab"
"10200","mali","medON","PD08","Rater11",62,96,"a","lab"
"10201","mali","medON","PD08","Rater12",101,101,"a","lab"
"10202","mali","medON","PD08","Rater13",95,84,"a","lab"
"10203","mali","medON","PD08","Rater14",64,59,"a","lab"
"10204","mali","medON","PD08","Rater15",52,81,"a","lab"
"10205","mali","medON","PD08","Rater16",101,101,"a","lab"
"10206","mali","medON","PD08","Rater17",63,36,"a","lab"
"10207","mali","medON","PD08","Rater18",101,101,"a","lab"
"10208","mali","medON","PD08","Rater19",83,92,"a","lab"
"10209","mali","medON","PD08","Rater20",64,84,"a","lab"
"10210","mali","medON","PD08","Rater21",72,72,"a","lab"
"10211","mali","medON","PD08","Rater22",67,79,"a","lab"
"10212","mali","medON","PD08","Rater23",92,83,"a","lab"
"10213","mali","medON","PD08","Rater24",68,57,"a","lab"
"10214","mali","medON","PD08","Rater25",81,79,"a","lab"
"10215","mali","medON","PD08","Rater26",68,88,"a","lab"
"10216","mali","medON","PD08","Rater27",72,101,"a","lab"
"10217","mali","medON","PD08","Rater28",94,87,"a","lab"
"10218","mali","medON","PD08","Rater29",90,101,"a","lab"
"10219","mali","medON","PD08","Rater30",91,86,"a","lab"
"10220","mali","medON","PD08","Rater31",75,78,"a","lab"
"10221","mali","medON","PD08","Rater32",79,95,"a","lab"
"10222","mali","medON","PD08","Rater33",101,101,"a","lab"
"10223","mali","medON","PD08","Rater34",98,101,"a","lab"
"10224","mali","medON","PD08","Rater35",80,91,"a","lab"
"10225","mali","medON","PD08","Rater36",93,93,"a","lab"
"10226","mali","medON","PD08","Rater37",91,99,"a","lab"
"10227","mali","medON","PD08","Rater38",32,75,"a","lab"
"10228","mali","medON","PD08","Rater39",93,43,"a","lab"
"10229","mali","medON","PD08","Rater40",56,60,"a","lab"
"10230","mali","medON","PD08","Rater41",84,90,"a","lab"
"10231","mali","medON","PD09","Rater1",51,49,"a","lab"
"10232","mali","medON","PD09","Rater2",30,9,"a","lab"
"10233","mali","medON","PD09","Rater3",101,61,"a","lab"
"10234","mali","medON","PD09","Rater4",51,43,"a","lab"
"10235","mali","medON","PD09","Rater5",41,42,"a","lab"
"10236","mali","medON","PD09","Rater6",88,33,"a","lab"
"10237","mali","medON","PD09","Rater7",3,12,"a","lab"
"10238","mali","medON","PD09","Rater8",84,78,"a","lab"
"10239","mali","medON","PD09","Rater9",55,56,"a","lab"
"10240","mali","medON","PD09","Rater10",55,9,"a","lab"
"10241","mali","medON","PD09","Rater11",68,49,"a","lab"
"10242","mali","medON","PD09","Rater12",51,30,"a","lab"
"10243","mali","medON","PD09","Rater13",37,10,"a","lab"
"10244","mali","medON","PD09","Rater14",39,50,"a","lab"
"10245","mali","medON","PD09","Rater15",60,31,"a","lab"
"10246","mali","medON","PD09","Rater16",51,37,"a","lab"
"10247","mali","medON","PD09","Rater17",99,93,"a","lab"
"10248","mali","medON","PD09","Rater18",85,86,"a","lab"
"10249","mali","medON","PD09","Rater19",93,88,"a","lab"
"10250","mali","medON","PD09","Rater20",60,44,"a","lab"
"10251","mali","medON","PD09","Rater21",16,19,"a","lab"
"10252","mali","medON","PD09","Rater22",33,60,"a","lab"
"10253","mali","medON","PD09","Rater23",28,61,"a","lab"
"10254","mali","medON","PD09","Rater24",57,18,"a","lab"
"10255","mali","medON","PD09","Rater25",92,55,"a","lab"
"10256","mali","medON","PD09","Rater26",101,58,"a","lab"
"10257","mali","medON","PD09","Rater27",42,37,"a","lab"
"10258","mali","medON","PD09","Rater28",25,44,"a","lab"
"10259","mali","medON","PD09","Rater29",60,68,"a","lab"
"10260","mali","medON","PD09","Rater30",90,10,"a","lab"
"10261","mali","medON","PD09","Rater31",53,76,"a","lab"
"10262","mali","medON","PD09","Rater32",45,30,"a","lab"
"10263","mali","medON","PD09","Rater33",98,74,"a","lab"
"10264","mali","medON","PD09","Rater34",94,28,"a","lab"
"10265","mali","medON","PD09","Rater35",99,38,"a","lab"
"10266","mali","medON","PD09","Rater36",80,85,"a","lab"
"10267","mali","medON","PD09","Rater37",36,19,"a","lab"
"10268","mali","medON","PD09","Rater38",101,65,"a","lab"
"10269","mali","medON","PD09","Rater39",94,22,"a","lab"
"10270","mali","medON","PD09","Rater40",101,68,"a","lab"
"10271","mali","medON","PD09","Rater41",91,75,"a","lab"
"10272","mali","medON","PD09","Rater42",94,12,"a","lab"
"10273","mali","medON","PD10","Rater1",75,71,"a","lab"
"10274","mali","medON","PD10","Rater2",83,76,"a","lab"
"10275","mali","medON","PD10","Rater3",11,81,"a","lab"
"10276","mali","medON","PD10","Rater4",48,26,"a","lab"
"10277","mali","medON","PD10","Rater5",65,63,"a","lab"
"10278","mali","medON","PD10","Rater6",66,27,"a","lab"
"10279","mali","medON","PD10","Rater7",91,76,"a","lab"
"10280","mali","medON","PD10","Rater8",71,95,"a","lab"
"10281","mali","medON","PD10","Rater9",101,25,"a","lab"
"10282","mali","medON","PD10","Rater10",83,62,"a","lab"
"10283","mali","medON","PD10","Rater11",49,55,"a","lab"
"10284","mali","medON","PD10","Rater12",79,39,"a","lab"
"10285","mali","medON","PD10","Rater13",53,48,"a","lab"
"10286","mali","medON","PD10","Rater14",101,36,"a","lab"
"10287","mali","medON","PD10","Rater15",40,58,"a","lab"
"10288","mali","medON","PD10","Rater16",55,43,"a","lab"
"10289","mali","medON","PD10","Rater17",65,86,"a","lab"
"10290","mali","medON","PD10","Rater18",36,36,"a","lab"
"10291","mali","medON","PD10","Rater19",83,9,"a","lab"
"10292","mali","medON","PD10","Rater20",22,93,"a","lab"
"10293","mali","medON","PD10","Rater21",69,46,"a","lab"
"10294","mali","medON","PD10","Rater22",60,56,"a","lab"
"10295","mali","medON","PD10","Rater23",84,78,"a","lab"
"10296","mali","medON","PD10","Rater24",75,72,"a","lab"
"10297","mali","medON","PD10","Rater25",90,85,"a","lab"
"10298","mali","medON","PD10","Rater26",100,39,"a","lab"
"10299","mali","medON","PD10","Rater27",101,68,"a","lab"
"10300","mali","medON","PD10","Rater28",64,96,"a","lab"
"10301","mali","medON","PD10","Rater29",77,77,"a","lab"
"10302","mali","medON","PD10","Rater30",21,80,"a","lab"
"10303","mali","medON","PD10","Rater31",87,80,"a","lab"
"10304","mali","medON","PD10","Rater32",92,93,"a","lab"
"10305","mali","medON","PD10","Rater33",71,72,"a","lab"
"10306","mali","medON","PD10","Rater34",62,39,"a","lab"
"10307","mali","medON","PD10","Rater35",55,74,"a","lab"
"10308","mali","medON","PD10","Rater36",18,22,"a","lab"
"10309","mali","medON","PD10","Rater37",79,100,"a","lab"
"10310","mali","medON","PD10","Rater38",43,78,"a","lab"
"10311","mali","medON","PD10","Rater39",66,31,"a","lab"
"10312","mali","medON","PD10","Rater40",55,64,"a","lab"
"10313","mali","medON","PD10","Rater41",101,96,"a","lab"
"10314","mali","medON","PD11","Rater1",29,101,"a","lab"
"10315","mali","medON","PD11","Rater2",31,94,"a","lab"
"10316","mali","medON","PD11","Rater3",33,97,"a","lab"
"10317","mali","medON","PD11","Rater4",63,50,"a","lab"
"10318","mali","medON","PD11","Rater5",21,80,"a","lab"
"10319","mali","medON","PD11","Rater6",54,82,"a","lab"
"10320","mali","medON","PD11","Rater7",15,73,"a","lab"
"10321","mali","medON","PD11","Rater8",60,78,"a","lab"
"10322","mali","medON","PD11","Rater9",55,101,"a","lab"
"10323","mali","medON","PD11","Rater10",7,93,"a","lab"
"10324","mali","medON","PD11","Rater11",56,101,"a","lab"
"10325","mali","medON","PD11","Rater12",65,84,"a","lab"
"10326","mali","medON","PD11","Rater13",7,95,"a","lab"
"10327","mali","medON","PD11","Rater14",52,101,"a","lab"
"10328","mali","medON","PD11","Rater15",78,101,"a","lab"
"10329","mali","medON","PD11","Rater16",74,93,"a","lab"
"10330","mali","medON","PD11","Rater17",79,91,"a","lab"
"10331","mali","medON","PD11","Rater18",61,93,"a","lab"
"10332","mali","medON","PD11","Rater19",46,83,"a","lab"
"10333","mali","medON","PD11","Rater20",46,101,"a","lab"
"10334","mali","medON","PD11","Rater21",59,101,"a","lab"
"10335","mali","medON","PD11","Rater22",68,98,"a","lab"
"10336","mali","medON","PD11","Rater23",58,101,"a","lab"
"10337","mali","medON","PD11","Rater24",39,74,"a","lab"
"10338","mali","medON","PD11","Rater25",75,67,"a","lab"
"10339","mali","medON","PD11","Rater26",9,86,"a","lab"
"10340","mali","medON","PD11","Rater27",24,63,"a","lab"
"10341","mali","medON","PD11","Rater28",15,85,"a","lab"
"10342","mali","medON","PD11","Rater29",40,77,"a","lab"
"10343","mali","medON","PD11","Rater30",27,86,"a","lab"
"10344","mali","medON","PD11","Rater31",80,101,"a","lab"
"10345","mali","medON","PD11","Rater32",20,101,"a","lab"
"10346","mali","medON","PD11","Rater33",29,92,"a","lab"
"10347","mali","medON","PD11","Rater34",61,93,"a","lab"
"10348","mali","medON","PD11","Rater35",64,97,"a","lab"
"10349","mali","medON","PD11","Rater36",70,101,"a","lab"
"10350","mali","medON","PD11","Rater37",37,67,"a","lab"
"10351","mali","medON","PD11","Rater38",85,64,"a","lab"
"10352","mali","medON","PD11","Rater39",1,101,"a","lab"
"10353","mali","medON","PD11","Rater40",1,101,"a","lab"
"10354","mali","medON","PD11","Rater41",19,73,"a","lab"
"10355","mali","medON","PD12","Rater1",96,99,"a","lab"
"10356","mali","medON","PD12","Rater2",83,80,"a","lab"
"10357","mali","medON","PD12","Rater3",97,89,"a","lab"
"10358","mali","medON","PD12","Rater4",80,76,"a","lab"
"10359","mali","medON","PD12","Rater5",101,95,"a","lab"
"10360","mali","medON","PD12","Rater6",89,101,"a","lab"
"10361","mali","medON","PD12","Rater7",94,96,"a","lab"
"10362","mali","medON","PD12","Rater8",101,96,"a","lab"
"10363","mali","medON","PD12","Rater9",73,61,"a","lab"
"10364","mali","medON","PD12","Rater10",89,83,"a","lab"
"10365","mali","medON","PD12","Rater11",69,58,"a","lab"
"10366","mali","medON","PD12","Rater12",78,66,"a","lab"
"10367","mali","medON","PD12","Rater13",82,79,"a","lab"
"10368","mali","medON","PD12","Rater14",80,25,"a","lab"
"10369","mali","medON","PD12","Rater15",57,63,"a","lab"
"10370","mali","medON","PD12","Rater16",98,82,"a","lab"
"10371","mali","medON","PD12","Rater17",30,18,"a","lab"
"10372","mali","medON","PD12","Rater18",72,88,"a","lab"
"10373","mali","medON","PD12","Rater19",69,23,"a","lab"
"10374","mali","medON","PD12","Rater20",57,57,"a","lab"
"10375","mali","medON","PD12","Rater21",75,76,"a","lab"
"10376","mali","medON","PD12","Rater22",42,73,"a","lab"
"10377","mali","medON","PD12","Rater23",101,101,"a","lab"
"10378","mali","medON","PD12","Rater24",67,75,"a","lab"
"10379","mali","medON","PD12","Rater25",79,72,"a","lab"
"10380","mali","medON","PD12","Rater26",84,72,"a","lab"
"10381","mali","medON","PD12","Rater27",67,83,"a","lab"
"10382","mali","medON","PD12","Rater28",94,77,"a","lab"
"10383","mali","medON","PD12","Rater29",93,79,"a","lab"
"10384","mali","medON","PD12","Rater30",71,16,"a","lab"
"10385","mali","medON","PD12","Rater31",86,69,"a","lab"
"10386","mali","medON","PD12","Rater32",56,81,"a","lab"
"10387","mali","medON","PD12","Rater33",101,96,"a","lab"
"10388","mali","medON","PD12","Rater34",101,101,"a","lab"
"10389","mali","medON","PD12","Rater35",86,72,"a","lab"
"10390","mali","medON","PD12","Rater36",91,59,"a","lab"
"10391","mali","medON","PD12","Rater37",84,87,"a","lab"
"10392","mali","medON","PD12","Rater38",73,52,"a","lab"
"10393","mali","medON","PD12","Rater39",83,54,"a","lab"
"10394","mali","medON","PD12","Rater40",68,67,"a","lab"
"10395","mali","medON","PD12","Rater41",56,77,"a","lab"
"10396","mali","medON","PD13","Rater1",14,101,"a","lab"
"10397","mali","medON","PD13","Rater2",1,101,"a","lab"
"10398","mali","medON","PD13","Rater3",50,86,"a","lab"
"10399","mali","medON","PD13","Rater4",69,86,"a","lab"
"10400","mali","medON","PD13","Rater5",51,81,"a","lab"
"10401","mali","medON","PD13","Rater6",34,97,"a","lab"
"10402","mali","medON","PD13","Rater7",27,76,"a","lab"
"10403","mali","medON","PD13","Rater8",88,100,"a","lab"
"10404","mali","medON","PD13","Rater9",51,101,"a","lab"
"10405","mali","medON","PD13","Rater10",8,81,"a","lab"
"10406","mali","medON","PD13","Rater11",1,101,"a","lab"
"10407","mali","medON","PD13","Rater12",55,90,"a","lab"
"10408","mali","medON","PD13","Rater13",30,101,"a","lab"
"10409","mali","medON","PD13","Rater14",86,84,"a","lab"
"10410","mali","medON","PD13","Rater15",1,95,"a","lab"
"10411","mali","medON","PD13","Rater16",91,93,"a","lab"
"10412","mali","medON","PD13","Rater17",98,97,"a","lab"
"10413","mali","medON","PD13","Rater18",67,99,"a","lab"
"10414","mali","medON","PD13","Rater19",33,99,"a","lab"
"10415","mali","medON","PD13","Rater20",46,77,"a","lab"
"10416","mali","medON","PD13","Rater21",20,94,"a","lab"
"10417","mali","medON","PD13","Rater22",66,101,"a","lab"
"10418","mali","medON","PD13","Rater23",84,99,"a","lab"
"10419","mali","medON","PD13","Rater24",81,87,"a","lab"
"10420","mali","medON","PD13","Rater25",101,101,"a","lab"
"10421","mali","medON","PD13","Rater26",77,97,"a","lab"
"10422","mali","medON","PD13","Rater27",73,98,"a","lab"
"10423","mali","medON","PD13","Rater28",58,93,"a","lab"
"10424","mali","medON","PD13","Rater29",55,101,"a","lab"
"10425","mali","medON","PD13","Rater30",10,85,"a","lab"
"10426","mali","medON","PD13","Rater31",67,71,"a","lab"
"10427","mali","medON","PD13","Rater32",41,74,"a","lab"
"10428","mali","medON","PD13","Rater33",11,95,"a","lab"
"10429","mali","medON","PD13","Rater34",101,101,"a","lab"
"10430","mali","medON","PD13","Rater35",35,101,"a","lab"
"10431","mali","medON","PD13","Rater36",60,101,"a","lab"
